latitude,longitude
32.83271260000001,-117.1647358
32.8653299,-117.235148
32.7910651,-117.067776
33.165567,-117.3194016
32.5901103,-116.9210627
32.677555,-117.087158
32.6837849,-117.0748341
33.193422,-117.3815483
32.5901103,-116.9210627
32.7743148,-117.0016823
33.1675154,-117.1546672
32.7824463,-117.0121785
32.7693428,-117.0303418
33.207958,-117.289833
32.5765696,-117.1106461
33.140582,-117.086861
32.7572818,-117.1376059
33.1412836,-117.1603543
33.4134892,-117.0869565
33.163769,-117.1552625
32.8396072,-116.9807926
32.6757759,-117.0425646
32.559505,-117.065849
33.1363021,-117.1242225
32.7071927,-117.0109641
33.1000643,-117.2185569
33.1366778,-117.2035601
32.5801173,-117.0771861
32.721426,-117.171756
33.2249109,-117.268607
32.5984543,-117.0645441
32.8005436,-117.1183656
32.6931933,-117.1024527
32.8653299,-117.235148
32.7507529,-117.2072985
32.7059215,-117.0850749
32.7421447,-117.0933958
32.7497894,-117.1192947
32.8106581,-117.1567977
32.6719592,-117.0437737
32.7422809,-117.0517248
32.8484187,-117.1884794
32.7555273,-117.1869153
32.747363,-117.1452498
32.6211734,-116.9659666
32.8304017,-117.1638067
32.7209179,-117.1601952
32.7157849,-117.1683057
32.7585521,-117.2020706
32.7062886,-117.1439676
32.7382857,-117.1805792
32.7537963,-117.163445
32.8023756,-117.1765908
32.7484795,-117.1602648
32.718147,-117.1585979
32.7509839,-117.0703626
32.6032902,-117.0787216
32.8015347,-117.1419186
33.228943,-117.229935
32.8375956,-116.9360074
32.746295,-117.0406136
32.7435697,-117.0380177
33.187005,-117.2781991
32.710552,-117.1360069
33.10638369999999,-117.3172351
32.7671074,-117.0614873
32.7100429,-117.0063087
33.195696,-117.252179
32.742544,-117.0471924
32.8080268,-116.9544157
32.9711948,-117.013627
33.0471209,-117.2492054
33.120541,-117.300586
33.1352252,-117.3373673
33.1628428,-117.3431442
33.0459245,-117.2596774
32.8087311,-117.1317557
33.1151603,-117.3238303
33.0461557,-117.2490497
32.7088601,-116.9846104
32.7221598,-116.9911467
32.8385854,-116.9787509
32.6445557,-117.0950554
32.6394658,-117.0113847
32.7628801,-117.0892901
33.0643725,-117.2630726
32.6361584,-116.9700265
32.6361584,-116.9700265
32.8296311,-116.9632453
33.1606187,-117.1930288
32.7157607,-117.1592636
32.7169192,-117.1295853
32.8940299,-117.1506344
32.6020498,-117.0851422
32.6127021,-117.035977
32.7696161,-117.1702256
32.913436,-117.2279683
32.9477546,-117.1027111
32.8419872,-116.702992
33.1878694,-117.2560417
33.139213,-117.1409163
33.139213,-117.1409163
32.8530208,-116.9413242
32.8468773,-117.2115507
33.0537821,-117.2989537
32.9744971,-117.1307617
32.7034144,-117.0137343
33.1705545,-117.2203478
32.8384862,-116.9736974
32.8384862,-116.9736974
32.7246837,-117.1677285
32.682281,-117.04203
32.8172508,-117.1809218
32.7062886,-117.1439676
32.8150824,-117.0995905
32.8611852,-117.2249497
32.8415932,-116.7811334
32.8415932,-116.7811334
32.822498,-116.9368819
32.721426,-117.171756
32.8415932,-116.7811334
32.7069519,-117.1592258
32.7069519,-117.1592258
33.1878569,-117.2925163
32.5840905,-117.1157519
32.8406021,-116.9892544
32.580736,-117.122757
32.64453630000001,-116.9527473
33.2446523,-117.321752
32.6482033,-117.0961673
33.0096057,-116.7930891
32.5832162,-117.0894679
33.2020347,-117.244648
32.6320879,-117.0854169
32.8396554,-116.9830776
32.8419884,-116.7030549
33.1811566,-117.2285621
32.6274606,-117.0744953
32.8439634,-117.0074303
32.5984543,-117.0645441
32.6652372,-116.9593512
33.0643725,-117.2630726
32.8387289,-116.9958438
32.8346878,-117.2074212
32.7573213,-117.1289516
32.6099151,-117.0816743
32.8014183,-117.2296274
32.8172508,-117.1809218
32.9127202,-117.1467932
32.9276082,-117.2380881
32.6851132,-117.0828852
32.8496799,-117.2746786
33.3653322,-117.0766342
32.7531522,-117.0976227
33.0169235,-117.0537263
32.8258196,-117.2492136
32.7083517,-117.159202
33.1450383,-117.228539
32.7241653,-117.1694037
32.8945455,-117.1401693
32.7530985,-117.2071541
33.3115194,-117.0069955
32.7592569,-117.095535
32.6411175,-117.0847385
32.7245806,-117.1716793
32.6891651,-117.1301331
32.7042331,-117.1599742
32.7817591,-116.9670642
33.1392849,-117.0924229
32.7136344,-117.158318
33.2052094,-117.3934648
32.70529399999999,-117.1504302
32.7561975,-117.0911422
32.7115567,-117.1440048
32.8002601,-117.153975
32.6744973,-117.0503881
32.755467,-117.201201
32.7370368,-117.2139313
32.7410312,-117.1592828
32.9404275,-117.0803603
32.7514808,-117.1069467
32.7086138,-117.153014
32.7478225,-117.2526227
32.7549286,-117.0857822
32.9547404,-117.2319313
32.8077965,-116.9674482
32.74324,-117.1812154
32.7052892,-117.1467009
32.8082916,-116.9694177
32.7858721,-116.9638249
32.747564,-117.1379087
32.6751284,-117.0976801
33.1374979,-117.0518363
32.8073225,-116.9351532
32.9373651,-117.0997319
32.7590499,-117.0423261
33.160726,-117.3466184
33.1094867,-117.0970547
32.574362,-117.054883
33.1409185,-117.0857935
32.7517374,-117.205555
32.7523659,-117.2516453
32.9801413,-117.058682
32.8199595,-117.1551329
32.752873,-117.228646
32.7080005,-117.1542701
33.160726,-117.3466184
33.1262532,-117.0645381
33.2154602,-117.3454067
33.1547431,-117.1024912
33.0771731,-117.0690624
33.118757,-117.119379
32.6067597,-117.0800624
33.1981969,-117.3757824
33.2412739,-117.3018105
33.1782759,-117.3647196
33.178286,-117.2971011
33.2017921,-117.3690493
33.1722487,-117.3633871
32.8808306,-117.2182131
33.149261,-117.068935
33.2365778,-117.2908024
33.1959727,-117.380652
33.234573,-117.3352596
33.2452575,-117.3237956
32.7696161,-117.1702256
33.1842603,-117.2882888
32.8193885,-117.182037
32.8661116,-117.2174202
32.8157735,-117.1801612
32.7404543,-117.0768975
32.9554007,-117.2321789
32.5489679,-117.0345773
32.8024934,-117.0393727
32.7616722,-117.1604272
32.7079685,-117.0623662
32.7458461,-117.2493391
32.9354585,-117.0368617
32.7052666,-117.0100775
33.1800323,-117.3264582
32.7022581,-117.1239166
32.7158584,-117.1295872
32.6607081,-117.1049521
32.6889663,-117.06699
33.0438619,-117.2683703
32.7856091,-117.1688728
32.5634927,-117.0739603
32.6916966,-117.0347062
32.8192624,-117.203858
32.7424584,-117.057808
32.888688,-117.1617981
32.7443353,-117.2532534
32.7377455,-117.0833088
32.7609576,-117.1162504
32.7661925,-117.1544103
32.8640177,-116.9146544
32.7368718,-117.098167
32.7992939,-117.2386897
32.7394831,-117.1122439
32.8488439,-117.2726155
32.74511380000001,-117.1638632
32.9611098,-117.1902956
32.7455991,-117.1271554
32.8738113,-117.209619
32.5858042,-117.0926944
32.574362,-117.054883
32.7485505,-117.1606965
32.7128023,-117.251666
32.5434466,-117.0454745
32.7671066,-117.1486658
33.1138544,-117.2726864
33.1236463,-117.3205879
33.1464907,-117.3185218
32.9931706,-117.070764
32.7552854,-117.1082221
33.0203284,-117.0747934
32.9193437,-117.129337
32.71497910000001,-117.1614861
32.7113767,-117.0542427
32.7671066,-117.1486658
32.6534934,-116.9675768
32.6563781,-117.1010775
33.1395323,-117.1707094
32.6720812,-117.0964095
32.7485512,-117.1534528
32.7662225,-117.0248391
32.7708299,-117.1582008
32.77776619999999,-117.0094676
32.7691469,-117.0318614
33.1438514,-117.1690819
33.1425412,-117.1745809
33.1425412,-117.1745809
32.7907603,-117.0827141
32.6760965,-117.0982239
32.8101026,-117.1508029
32.7414831,-117.1613676
32.7895902,-117.1670509
32.8243292,-117.1004314
33.17714000000001,-117.2527295
33.160726,-117.3466184
33.0676275,-117.2550002
32.8331475,-117.0284924
32.8106581,-117.1567977
33.1708921,-117.216333
32.7158584,-117.1295872
33.1922555,-117.248671
32.8554725,-116.9733291
33.0531923,-117.2458481
32.7368718,-117.098167
32.7042334,-117.1443727
32.5708779,-117.1060227
33.0687908,-117.2700223
32.574362,-117.054883
32.7414861,-116.96659
33.1395323,-117.1707094
33.1946745,-117.1401228
32.805778,-117.2543868
32.8843151,-116.954742
32.7611297,-117.0603279
32.9520681,-117.0603753
33.1945601,-117.3795831
32.9582322,-117.1363187
32.7507112,-117.0381465
33.163322,-117.348686
33.1628428,-117.3431442
33.1620038,-117.3446228
32.7292142,-117.2062072
32.8376178,-117.0879567
32.7115803,-117.1424613
32.6047156,-117.0294899
33.0420145,-116.866331
33.1461582,-117.1864518
32.7743533,-117.0360148
32.77776619999999,-117.0094676
33.1289694,-117.331918
32.7389834,-117.049483
33.1621086,-117.2187502
32.7409977,-117.0496794
32.8603464,-116.9194314
32.6818698,-117.1024331
32.6621294,-117.0922541
32.6608215,-117.0832079
32.7309408,-116.9925416
32.6223694,-116.9881668
33.1177915,-117.2927372
32.7372748,-116.9851392
32.8080432,-116.9661174
33.1494445,-117.1571587
32.7014228,-117.0167759
33.1640912,-117.2170758
32.7210204,-117.0137556
32.7212024,-117.0092678
32.660861,-117.1056645
33.0388718,-117.2530727
32.8148104,-116.9852794
33.195696,-117.252179
33.1911601,-117.3612247
33.2067772,-117.2894043
33.2175141,-117.2524288
33.182554,-117.2241328
32.7179953,-117.0797527
32.7907603,-117.0827141
32.8653299,-117.235148
32.763616,-116.9615428
32.8194,-116.961994
33.0643725,-117.2630726
33.1363021,-117.1242225
32.8479229,-116.9832768
32.8493307,-116.9361814
33.192553,-117.2765654
32.7550053,-117.2254265
32.6819809,-117.0459778
33.1706511,-117.2463266
33.1417122,-117.1811034
32.8030717,-117.2121715
32.7987031,-117.2502776
32.7521578,-117.1449912
33.1595359,-117.3486557
32.7192054,-117.173054
32.7374453,-117.1271736
33.163322,-117.348686
33.372353,-117.2490665
32.8421335,-116.9246704
32.8389985,-116.9941155
32.7606176,-117.1717467
32.93288709999999,-116.8770028
33.1640912,-117.2170758
32.7799614,-117.1104185
32.5764664,-117.1100292
32.859751,-116.9032781
32.7285945,-117.0074093
32.8572018,-116.9225131
32.7949128,-117.1559579
32.7867991,-117.2368557
32.5901103,-116.9210627
32.6821839,-117.0338506
32.7147835,-117.0692496
33.1708921,-117.216333
33.371128,-117.251251
33.371128,-117.251251
32.8240958,-116.9318781
32.7330171,-117.0330018
33.1319718,-117.0802142
33.3818753,-117.2536034
32.7148265,-117.1317223
32.5759898,-117.1258771
32.6378566,-117.092163
32.604516,-117.0745794
32.6253169,-116.9787527
32.6298096,-117.0934915
33.1640912,-117.2170758
32.610554,-117.0724501
32.772827,-117.075536
32.6624005,-116.9771506
33.3774849,-117.2577028
33.3774849,-117.2577028
32.6253169,-116.9787527
32.759778,-117.1841839
32.7503923,-117.2104083
33.1911601,-117.3612247
33.2111509,-117.2847969
32.7166639,-117.1610972
32.8355583,-117.2763023
32.7776418,-117.0587573
32.7559604,-117.0929375
32.957113,-117.038727
33.3318132,-116.9862942
32.7671066,-117.1486658
32.5801211,-117.120244
32.951514,-117.2410762
32.9813354,-117.2519953
32.827763,-117.2050201
32.7823216,-117.1263937
33.1252525,-117.2083034
